Date,DayOfWeek,Source,Destination,DepartureTime,SeatsAvailable,Bookings,Price,Holiday,Weather,EventNearby
2025-01-24,Friday,Mumbai,Hyderabad,06:00,40,26,656,No,Cloudy,Yes
2025-03-10,Monday,Chennai,Pune,12:00,40,25,612,No,Clear,No
2025-06-24,Tuesday,Bangalore,Chennai,06:00,40,20,616,No,Cloudy,Yes
2025-01-01,Wednesday,Mumbai,Bangalore,21:00,40,17,652,No,Rainy,No
2025-04-03,Thursday,Chennai,Bangalore,12:00,40,23,694,No,Rainy,Yes
2025-03-01,Saturday,Mumbai,Chennai,21:00,40,17,617,Yes,Clear,No
2025-06-24,Tuesday,Mumbai,Chennai,06:00,40,23,692,No,Clear,No
2025-02-03,Monday,Mumbai,Chennai,09:00,40,11,549,No,Rainy,No
2025-03-18,Tuesday,Hyderabad,Mumbai,09:00,40,25,691,No,Rainy,Yes
2025-02-12,Wednesday,Mumbai,Hyderabad,21:00,40,27,557,No,Rainy,Yes
2025-01-26,Sunday,Hyderabad,Chennai,18:00,40,20,535,No,Cloudy,No
2025-03-05,Wednesday,Chennai,Bangalore,09:00,40,16,486,No,Rainy,No
2025-06-18,Wednesday,Chennai,Hyderabad,18:00,40,19,660,No,Clear,No
2025-01-14,Tuesday,Hyderabad,Mumbai,15:00,40,14,562,Yes,Cloudy,No
2025-03-23,Sunday,Hyderabad,Mumbai,18:00,40,32,757,No,Rainy,No
2025-01-19,Sunday,Bangalore,Chennai,06:00,40,35,676,No,Clear,No
2025-05-10,Saturday,Chennai,Mumbai,15:00,40,27,692,No,Clear,No
2025-02-09,Sunday,Chennai,Bangalore,12:00,40,18,590,Yes,Clear,No
2025-05-31,Saturday,Bangalore,Pune,21:00,40,17,514,No,Clear,Yes
2025-04-27,Sunday,Pune,Chennai,12:00,40,12,641,No,Rainy,No
2025-02-05,Wednesday,Bangalore,Hyderabad,15:00,40,31,597,No,Rainy,No
2025-04-06,Sunday,Hyderabad,Pune,21:00,40,23,584,No,Clear,No
2025-05-15,Thursday,Bangalore,Pune,21:00,40,27,662,No,Rainy,Yes
2025-05-26,Monday,Hyderabad,Pune,09:00,40,31,740,No,Clear,No
2025-01-30,Thursday,Hyderabad,Chennai,06:00,40,29,643,No,Clear,Yes
2025-02-08,Saturday,Hyderabad,Chennai,18:00,40,22,592,No,Rainy,No
2025-03-05,Wednesday,Mumbai,Hyderabad,12:00,40,23,528,No,Rainy,No
2025-02-15,Saturday,Hyderabad,Chennai,15:00,40,38,673,Yes,Cloudy,No
2025-01-23,Thursday,Pune,Mumbai,06:00,40,19,684,No,Cloudy,No
2025-06-09,Monday,Hyderabad,Mumbai,12:00,40,34,620,No,Cloudy,No
2025-05-20,Tuesday,Hyderabad,Bangalore,06:00,40,23,600,No,Clear,Yes
2025-01-01,Wednesday,Mumbai,Hyderabad,06:00,40,11,491,No,Clear,No
2025-03-13,Thursday,Bangalore,Chennai,09:00,40,19,686,No,Rainy,No
2025-01-22,Wednesday,Pune,Chennai,18:00,40,35,744,Yes,Cloudy,Yes
2025-02-03,Monday,Hyderabad,Pune,12:00,40,33,648,No,Cloudy,No
2025-03-23,Sunday,Mumbai,Hyderabad,09:00,40,39,622,Yes,Clear,Yes
2025-02-12,Wednesday,Mumbai,Pune,12:00,40,33,680,No,Rainy,No
2025-03-20,Thursday,Mumbai,Hyderabad,06:00,40,33,648,Yes,Rainy,No
2025-02-07,Friday,Bangalore,Hyderabad,12:00,40,18,534,No,Clear,No
2025-01-08,Wednesday,Mumbai,Pune,18:00,40,16,511,No,Clear,Yes
2025-01-04,Saturday,Bangalore,Hyderabad,09:00,40,32,709,Yes,Cloudy,No
2025-05-31,Saturday,Chennai,Bangalore,06:00,40,24,552,No,Clear,No
2025-01-24,Friday,Chennai,Bangalore,06:00,40,33,750,No,Clear,Yes
2025-04-12,Saturday,Mumbai,Chennai,15:00,40,15,545,No,Clear,No
2025-03-13,Thursday,Mumbai,Bangalore,06:00,40,22,650,No,Rainy,Yes
2025-05-03,Saturday,Bangalore,Chennai,12:00,40,38,751,No,Cloudy,Yes
2025-05-20,Tuesday,Bangalore,Mumbai,21:00,40,18,618,No,Rainy,No
2025-03-24,Monday,Mumbai,Hyderabad,09:00,40,39,730,Yes,Rainy,Yes
2025-04-02,Wednesday,Pune,Bangalore,09:00,40,29,644,Yes,Rainy,Yes
2025-04-01,Tuesday,Hyderabad,Bangalore,09:00,40,27,715,No,Rainy,No
2025-06-29,Sunday,Chennai,Hyderabad,18:00,40,15,600,No,Cloudy,No
2025-01-10,Friday,Bangalore,Chennai,09:00,40,10,534,No,Clear,No
2025-06-07,Saturday,Hyderabad,Bangalore,12:00,40,17,683,No,Cloudy,Yes
2025-01-29,Wednesday,Pune,Hyderabad,06:00,40,11,532,No,Rainy,No
2025-03-24,Monday,Hyderabad,Bangalore,21:00,40,28,584,No,Rainy,No
2025-05-24,Saturday,Pune,Hyderabad,09:00,40,33,741,No,Clear,No
2025-03-17,Monday,Hyderabad,Bangalore,21:00,40,23,669,Yes,Rainy,No
2025-03-23,Sunday,Pune,Bangalore,21:00,40,35,635,No,Cloudy,Yes
2025-03-30,Sunday,Chennai,Hyderabad,21:00,40,31,718,No,Clear,No
2025-03-27,Thursday,Mumbai,Chennai,12:00,40,17,485,No,Rainy,Yes
2025-01-13,Monday,Mumbai,Pune,21:00,40,25,621,No,Clear,No
2025-03-31,Monday,Pune,Mumbai,06:00,40,30,591,No,Rainy,No
2025-04-26,Saturday,Bangalore,Chennai,12:00,40,16,523,Yes,Cloudy,No
2025-04-07,Monday,Hyderabad,Chennai,18:00,40,29,668,No,Clear,No
2025-06-30,Monday,Bangalore,Mumbai,21:00,40,20,548,Yes,Cloudy,Yes
2025-04-15,Tuesday,Pune,Hyderabad,21:00,40,27,574,No,Clear,Yes
2025-01-14,Tuesday,Chennai,Bangalore,15:00,40,27,541,Yes,Rainy,No
2025-02-22,Saturday,Hyderabad,Pune,06:00,40,22,630,No,Clear,No
2025-05-06,Tuesday,Chennai,Bangalore,21:00,40,22,604,No,Clear,No
2025-02-17,Monday,Mumbai,Chennai,12:00,40,20,538,No,Cloudy,Yes
2025-06-28,Saturday,Bangalore,Chennai,21:00,40,31,613,No,Rainy,No
2025-05-22,Thursday,Bangalore,Mumbai,18:00,40,22,570,No,Rainy,No
2025-05-02,Friday,Chennai,Bangalore,15:00,40,30,743,No,Rainy,Yes
2025-04-25,Friday,Hyderabad,Bangalore,09:00,40,17,536,No,Clear,Yes
2025-06-10,Tuesday,Hyderabad,Pune,12:00,40,32,701,No,Clear,Yes
2025-03-25,Tuesday,Chennai,Mumbai,06:00,40,33,593,No,Rainy,No
2025-04-17,Thursday,Hyderabad,Bangalore,18:00,40,28,739,No,Clear,No
2025-01-26,Sunday,Chennai,Pune,15:00,40,27,544,No,Rainy,No
2025-02-14,Friday,Chennai,Mumbai,09:00,40,9,529,No,Rainy,No
2025-06-26,Thursday,Hyderabad,Chennai,21:00,40,10,536,No,Cloudy,No
2025-03-19,Wednesday,Chennai,Pune,15:00,40,18,680,No,Rainy,Yes
2025-04-24,Thursday,Chennai,Pune,21:00,40,25,714,No,Rainy,Yes
2025-05-05,Monday,Pune,Hyderabad,06:00,40,37,619,No,Clear,Yes
2025-05-15,Thursday,Pune,Chennai,09:00,40,19,611,Yes,Clear,No
2025-01-13,Monday,Chennai,Hyderabad,12:00,40,30,581,No,Cloudy,No
2025-06-24,Tuesday,Bangalore,Hyderabad,12:00,40,29,633,No,Cloudy,Yes
2025-02-11,Tuesday,Chennai,Bangalore,12:00,40,34,735,Yes,Clear,Yes
2025-02-27,Thursday,Hyderabad,Pune,21:00,40,34,744,No,Clear,No
2025-01-03,Friday,Mumbai,Bangalore,21:00,40,37,693,Yes,Clear,Yes
2025-04-07,Monday,Chennai,Mumbai,12:00,40,29,646,No,Cloudy,No
2025-05-30,Friday,Bangalore,Chennai,18:00,40,29,700,No,Cloudy,No
2025-03-14,Friday,Chennai,Bangalore,15:00,40,22,677,Yes,Cloudy,No
2025-06-16,Monday,Chennai,Hyderabad,09:00,40,35,728,No,Clear,No
2025-04-14,Monday,Chennai,Hyderabad,21:00,40,23,618,Yes,Cloudy,No
2025-04-10,Thursday,Bangalore,Hyderabad,12:00,40,30,750,No,Clear,No
2025-05-02,Friday,Chennai,Pune,09:00,40,17,674,No,Rainy,Yes
2025-03-08,Saturday,Pune,Bangalore,21:00,40,21,583,No,Rainy,Yes
2025-04-18,Friday,Chennai,Pune,12:00,40,25,538,No,Cloudy,No
2025-06-12,Thursday,Pune,Chennai,15:00,40,33,641,No,Rainy,Yes
2025-04-16,Wednesday,Bangalore,Hyderabad,09:00,40,28,657,No,Cloudy,No
2025-02-06,Thursday,Chennai,Hyderabad,06:00,40,17,499,No,Rainy,No
2025-01-02,Thursday,Mumbai,Hyderabad,09:00,40,15,600,No,Clear,No
2025-01-23,Thursday,Hyderabad,Mumbai,21:00,40,22,511,No,Cloudy,No
2025-01-10,Friday,Pune,Bangalore,21:00,40,34,705,No,Clear,No
2025-02-18,Tuesday,Bangalore,Chennai,21:00,40,21,584,No,Clear,No
2025-02-03,Monday,Bangalore,Mumbai,18:00,40,15,549,No,Clear,Yes
2025-04-27,Sunday,Pune,Hyderabad,15:00,40,25,616,No,Clear,No
2025-02-18,Tuesday,Hyderabad,Mumbai,06:00,40,13,470,No,Rainy,No
2025-05-31,Saturday,Pune,Bangalore,06:00,40,19,560,No,Rainy,No
2025-05-17,Saturday,Pune,Chennai,18:00,40,9,474,No,Rainy,Yes
2025-04-17,Thursday,Mumbai,Pune,06:00,40,16,657,No,Cloudy,No
2025-06-25,Wednesday,Bangalore,Pune,15:00,40,26,709,No,Rainy,No
2025-02-05,Wednesday,Mumbai,Chennai,18:00,40,37,712,No,Clear,Yes
2025-02-20,Thursday,Pune,Bangalore,12:00,40,23,590,No,Clear,No
2025-02-11,Tuesday,Bangalore,Mumbai,09:00,40,10,453,No,Cloudy,No
2025-06-21,Saturday,Bangalore,Chennai,18:00,40,34,700,No,Clear,No
2025-01-20,Monday,Bangalore,Pune,21:00,40,13,509,No,Cloudy,Yes
2025-01-11,Saturday,Chennai,Pune,21:00,40,35,610,No,Rainy,Yes
2025-06-19,Thursday,Hyderabad,Pune,12:00,40,33,652,No,Rainy,Yes
2025-02-16,Sunday,Bangalore,Mumbai,15:00,40,32,682,No,Cloudy,No
2025-04-18,Friday,Hyderabad,Chennai,09:00,40,15,501,No,Clear,No
2025-04-17,Thursday,Pune,Mumbai,18:00,40,34,661,No,Clear,No
2025-06-06,Friday,Bangalore,Hyderabad,15:00,40,24,531,No,Clear,No
2025-01-17,Friday,Chennai,Pune,06:00,40,30,735,No,Rainy,No
2025-05-25,Sunday,Hyderabad,Pune,18:00,40,20,686,No,Rainy,No
2025-03-05,Wednesday,Mumbai,Hyderabad,21:00,40,29,547,No,Cloudy,Yes
2025-06-14,Saturday,Hyderabad,Mumbai,15:00,40,20,561,No,Clear,No
2025-03-26,Wednesday,Chennai,Bangalore,18:00,40,16,597,No,Rainy,No
2025-04-24,Thursday,Pune,Mumbai,06:00,40,25,715,No,Cloudy,No
2025-06-17,Tuesday,Bangalore,Chennai,15:00,40,9,603,No,Rainy,No
2025-06-13,Friday,Chennai,Hyderabad,21:00,40,11,512,No,Cloudy,No
2025-04-27,Sunday,Chennai,Mumbai,21:00,40,10,506,No,Rainy,No
2025-01-01,Wednesday,Chennai,Pune,21:00,40,21,684,No,Cloudy,No
2025-01-28,Tuesday,Bangalore,Hyderabad,15:00,40,23,671,Yes,Rainy,No
2025-02-20,Thursday,Hyderabad,Chennai,15:00,40,13,658,No,Clear,No
2025-04-17,Thursday,Bangalore,Chennai,15:00,40,12,461,No,Rainy,No
2025-05-16,Friday,Bangalore,Mumbai,18:00,40,12,608,No,Rainy,No
2025-02-14,Friday,Hyderabad,Chennai,15:00,40,24,627,No,Rainy,No
2025-06-05,Thursday,Hyderabad,Pune,15:00,40,14,505,No,Cloudy,No
2025-04-16,Wednesday,Pune,Hyderabad,21:00,40,27,696,No,Cloudy,No
2025-02-25,Tuesday,Hyderabad,Bangalore,18:00,40,30,731,No,Rainy,No
2025-06-16,Monday,Hyderabad,Pune,21:00,40,33,737,Yes,Cloudy,No
2025-05-17,Saturday,Chennai,Mumbai,06:00,40,11,626,No,Clear,No
2025-01-15,Wednesday,Hyderabad,Pune,09:00,40,14,662,No,Rainy,Yes
2025-05-19,Monday,Bangalore,Pune,15:00,40,21,635,Yes,Rainy,No
2025-06-28,Saturday,Chennai,Bangalore,15:00,40,26,533,No,Rainy,No
2025-03-06,Thursday,Hyderabad,Mumbai,09:00,40,18,629,No,Rainy,No
2025-06-04,Wednesday,Hyderabad,Bangalore,12:00,40,15,485,No,Rainy,Yes
2025-04-20,Sunday,Chennai,Pune,09:00,40,29,584,Yes,Cloudy,Yes
2025-03-24,Monday,Pune,Chennai,21:00,40,32,700,No,Rainy,No
2025-04-02,Wednesday,Bangalore,Pune,18:00,40,35,704,No,Clear,No
2025-02-10,Monday,Mumbai,Pune,06:00,40,20,592,No,Clear,No
2025-03-17,Monday,Hyderabad,Mumbai,18:00,40,33,626,No,Rainy,Yes
2025-06-14,Saturday,Pune,Bangalore,06:00,40,35,604,No,Cloudy,No
2025-04-09,Wednesday,Chennai,Pune,06:00,40,26,644,No,Cloudy,No
2025-05-05,Monday,Bangalore,Pune,21:00,40,15,491,Yes,Rainy,Yes
2025-02-23,Sunday,Hyderabad,Mumbai,06:00,40,31,720,No,Rainy,No
2025-01-19,Sunday,Hyderabad,Chennai,15:00,40,14,534,No,Clear,Yes
2025-05-23,Friday,Bangalore,Hyderabad,12:00,40,23,595,No,Cloudy,No
2025-01-05,Sunday,Mumbai,Chennai,18:00,40,33,583,Yes,Rainy,No
2025-04-02,Wednesday,Pune,Chennai,12:00,40,19,690,No,Cloudy,No
2025-04-23,Wednesday,Mumbai,Pune,21:00,40,19,634,Yes,Clear,No
2025-03-17,Monday,Hyderabad,Pune,21:00,40,7,577,No,Rainy,No
2025-02-06,Thursday,Bangalore,Chennai,06:00,40,12,538,No,Cloudy,No
2025-02-23,Sunday,Chennai,Hyderabad,15:00,40,15,539,No,Rainy,Yes
2025-02-19,Wednesday,Bangalore,Hyderabad,21:00,40,27,653,No,Clear,No
2025-06-15,Sunday,Pune,Chennai,12:00,40,38,674,No,Cloudy,Yes
2025-04-02,Wednesday,Hyderabad,Bangalore,06:00,40,20,624,No,Clear,No
2025-04-26,Saturday,Chennai,Pune,21:00,40,33,674,No,Rainy,No
2025-02-13,Thursday,Bangalore,Pune,09:00,40,21,597,No,Rainy,No
2025-02-04,Tuesday,Chennai,Mumbai,15:00,40,13,509,No,Cloudy,No
2025-06-15,Sunday,Pune,Chennai,12:00,40,16,547,No,Clear,No
2025-06-10,Tuesday,Bangalore,Chennai,06:00,40,30,604,No,Rainy,Yes
2025-01-10,Friday,Pune,Hyderabad,18:00,40,33,658,No,Rainy,No
2025-04-11,Friday,Hyderabad,Pune,09:00,40,20,561,No,Rainy,Yes
2025-06-07,Saturday,Hyderabad,Bangalore,15:00,40,31,742,Yes,Rainy,No
2025-05-04,Sunday,Chennai,Bangalore,09:00,40,24,530,No,Clear,Yes
2025-06-21,Saturday,Hyderabad,Pune,15:00,40,11,621,No,Cloudy,No
2025-03-24,Monday,Bangalore,Pune,21:00,40,19,591,No,Rainy,No
2025-04-04,Friday,Pune,Chennai,18:00,40,21,593,No,Clear,No
2025-05-05,Monday,Mumbai,Chennai,18:00,40,16,534,No,Cloudy,Yes
2025-02-08,Saturday,Hyderabad,Bangalore,12:00,40,23,599,No,Clear,No
2025-01-30,Thursday,Mumbai,Pune,15:00,40,23,520,No,Clear,No
2025-03-04,Tuesday,Bangalore,Hyderabad,18:00,40,11,601,No,Clear,No
2025-02-07,Friday,Bangalore,Hyderabad,12:00,40,26,693,No,Rainy,No
2025-01-05,Sunday,Chennai,Bangalore,09:00,40,15,531,No,Cloudy,No
2025-04-16,Wednesday,Pune,Bangalore,18:00,40,26,597,No,Clear,No
2025-02-12,Wednesday,Chennai,Mumbai,18:00,40,14,497,No,Clear,No
2025-01-05,Sunday,Hyderabad,Mumbai,09:00,40,29,698,No,Clear,No
2025-01-10,Friday,Pune,Chennai,06:00,40,27,535,No,Clear,No
2025-06-23,Monday,Mumbai,Pune,12:00,40,15,671,No,Rainy,No
2025-04-08,Tuesday,Chennai,Bangalore,15:00,40,16,633,Yes,Cloudy,No
2025-05-20,Tuesday,Mumbai,Hyderabad,09:00,40,27,536,Yes,Rainy,No
2025-04-07,Monday,Hyderabad,Pune,15:00,40,28,604,No,Clear,No
2025-03-08,Saturday,Pune,Mumbai,18:00,40,22,703,No,Cloudy,No
2025-02-22,Saturday,Mumbai,Pune,09:00,40,16,568,No,Rainy,No
2025-06-30,Monday,Mumbai,Bangalore,21:00,40,35,600,Yes,Clear,No
2025-02-24,Monday,Pune,Mumbai,12:00,40,31,596,No,Rainy,No
2025-04-10,Thursday,Bangalore,Chennai,09:00,40,10,506,No,Rainy,No
2025-04-05,Saturday,Bangalore,Chennai,21:00,40,26,603,No,Cloudy,No
2025-06-02,Monday,Bangalore,Hyderabad,21:00,40,35,624,No,Clear,Yes
2025-01-09,Thursday,Pune,Bangalore,18:00,40,32,600,Yes,Clear,No
2025-01-23,Thursday,Chennai,Mumbai,12:00,40,26,533,No,Cloudy,No
2025-06-30,Monday,Bangalore,Chennai,18:00,40,19,565,No,Rainy,No
2025-02-27,Thursday,Pune,Bangalore,15:00,40,17,512,No,Rainy,Yes
2025-05-24,Saturday,Bangalore,Pune,12:00,40,24,584,No,Rainy,No
2025-06-27,Friday,Mumbai,Pune,18:00,40,34,687,No,Clear,No
2025-06-24,Tuesday,Mumbai,Chennai,15:00,40,38,763,Yes,Clear,No
2025-06-29,Sunday,Hyderabad,Pune,15:00,40,30,613,No,Rainy,No
2025-03-15,Saturday,Bangalore,Mumbai,21:00,40,20,580,No,Cloudy,Yes
2025-04-01,Tuesday,Hyderabad,Pune,09:00,40,14,658,No,Rainy,No
2025-02-21,Friday,Hyderabad,Bangalore,12:00,40,29,636,No,Clear,No
2025-02-09,Sunday,Bangalore,Chennai,06:00,40,7,445,No,Rainy,No
2025-05-04,Sunday,Chennai,Pune,15:00,40,24,715,No,Rainy,No
2025-05-11,Sunday,Chennai,Mumbai,09:00,40,40,722,No,Clear,Yes
2025-05-19,Monday,Bangalore,Pune,15:00,40,13,643,No,Clear,No
2025-05-13,Tuesday,Mumbai,Hyderabad,21:00,40,32,716,Yes,Rainy,Yes
2025-03-08,Saturday,Hyderabad,Pune,09:00,40,13,573,No,Rainy,No
2025-02-23,Sunday,Mumbai,Hyderabad,12:00,40,28,573,No,Cloudy,No
2025-05-28,Wednesday,Hyderabad,Chennai,21:00,40,22,560,No,Clear,No
2025-02-07,Friday,Hyderabad,Mumbai,06:00,40,39,671,Yes,Cloudy,Yes
2025-03-06,Thursday,Pune,Chennai,15:00,40,25,640,Yes,Clear,Yes
2025-03-27,Thursday,Chennai,Pune,12:00,40,23,546,No,Cloudy,No
2025-03-31,Monday,Pune,Bangalore,18:00,40,32,650,No,Rainy,No
2025-03-25,Tuesday,Pune,Mumbai,21:00,40,19,613,No,Clear,No
2025-06-11,Wednesday,Hyderabad,Bangalore,21:00,40,29,691,No,Cloudy,No
2025-04-14,Monday,Bangalore,Chennai,09:00,40,19,676,No,Cloudy,No
2025-03-10,Monday,Pune,Mumbai,12:00,40,26,645,No,Cloudy,No
2025-04-16,Wednesday,Hyderabad,Bangalore,06:00,40,35,628,Yes,Clear,No
2025-02-12,Wednesday,Mumbai,Chennai,06:00,40,15,609,Yes,Cloudy,No
2025-01-22,Wednesday,Bangalore,Pune,18:00,40,25,588,Yes,Rainy,No
2025-03-14,Friday,Mumbai,Bangalore,09:00,40,35,658,No,Clear,Yes
2025-05-02,Friday,Mumbai,Hyderabad,18:00,40,25,641,No,Rainy,No
2025-06-11,Wednesday,Pune,Mumbai,18:00,40,19,633,No,Rainy,No
2025-02-28,Friday,Bangalore,Mumbai,12:00,40,12,593,No,Cloudy,Yes
2025-02-04,Tuesday,Chennai,Pune,15:00,40,32,636,No,Rainy,No
2025-01-03,Friday,Mumbai,Hyderabad,18:00,40,16,585,No,Clear,No
2025-05-24,Saturday,Mumbai,Pune,09:00,40,23,535,Yes,Rainy,No
2025-04-19,Saturday,Hyderabad,Pune,12:00,40,22,527,No,Rainy,No
2025-02-16,Sunday,Hyderabad,Pune,06:00,40,29,670,No,Rainy,No
2025-02-18,Tuesday,Chennai,Bangalore,09:00,40,20,683,Yes,Rainy,Yes
2025-04-23,Wednesday,Bangalore,Hyderabad,06:00,40,32,655,Yes,Cloudy,Yes
2025-04-29,Tuesday,Bangalore,Pune,06:00,40,39,613,No,Clear,Yes
2025-05-20,Tuesday,Mumbai,Bangalore,09:00,40,10,481,No,Cloudy,No
2025-03-05,Wednesday,Mumbai,Pune,09:00,40,35,708,No,Clear,Yes
2025-06-20,Friday,Hyderabad,Mumbai,15:00,40,15,636,No,Cloudy,No
2025-01-11,Saturday,Pune,Chennai,12:00,40,14,498,No,Cloudy,Yes
2025-03-02,Sunday,Mumbai,Hyderabad,06:00,40,25,527,Yes,Cloudy,No
2025-01-11,Saturday,Pune,Mumbai,21:00,40,17,525,No,Cloudy,No
2025-05-08,Thursday,Bangalore,Pune,21:00,40,34,602,Yes,Cloudy,No
2025-05-05,Monday,Hyderabad,Pune,18:00,40,24,707,No,Cloudy,No
2025-02-19,Wednesday,Bangalore,Mumbai,12:00,40,25,705,No,Cloudy,No
2025-04-23,Wednesday,Pune,Hyderabad,18:00,40,27,624,No,Clear,No
2025-03-24,Monday,Mumbai,Hyderabad,18:00,40,27,610,No,Rainy,Yes
2025-03-09,Sunday,Pune,Hyderabad,15:00,40,35,733,Yes,Rainy,No
2025-04-04,Friday,Pune,Bangalore,12:00,40,21,639,No,Rainy,No
2025-06-24,Tuesday,Mumbai,Bangalore,18:00,40,13,489,No,Cloudy,No
2025-05-14,Wednesday,Bangalore,Chennai,09:00,40,30,558,Yes,Clear,Yes
2025-05-27,Tuesday,Mumbai,Pune,18:00,40,21,688,No,Rainy,Yes
2025-01-19,Sunday,Bangalore,Hyderabad,21:00,40,30,565,No,Clear,No
2025-04-03,Thursday,Pune,Mumbai,12:00,40,18,625,No,Clear,No
2025-01-11,Saturday,Bangalore,Pune,06:00,40,33,663,No,Rainy,Yes
2025-02-18,Tuesday,Hyderabad,Bangalore,18:00,40,27,641,No,Clear,No
2025-01-28,Tuesday,Pune,Hyderabad,21:00,40,12,506,No,Rainy,No
2025-05-21,Wednesday,Mumbai,Hyderabad,21:00,40,22,593,Yes,Rainy,No
2025-04-06,Sunday,Mumbai,Pune,21:00,40,16,576,No,Clear,No
2025-05-21,Wednesday,Chennai,Pune,15:00,40,15,627,No,Cloudy,Yes
2025-01-05,Sunday,Pune,Bangalore,12:00,40,26,671,Yes,Clear,Yes
2025-05-11,Sunday,Pune,Bangalore,06:00,40,25,584,Yes,Cloudy,Yes
2025-03-07,Friday,Chennai,Bangalore,18:00,40,33,648,No,Clear,No
2025-05-04,Sunday,Hyderabad,Mumbai,21:00,40,19,504,No,Clear,No
2025-05-28,Wednesday,Mumbai,Chennai,06:00,40,23,621,No,Cloudy,No
2025-01-31,Friday,Hyderabad,Chennai,21:00,40,28,621,No,Cloudy,Yes
2025-05-19,Monday,Pune,Bangalore,12:00,40,36,694,No,Clear,Yes
2025-06-02,Monday,Pune,Chennai,09:00,40,22,631,No,Cloudy,Yes
2025-05-27,Tuesday,Bangalore,Mumbai,12:00,40,34,693,Yes,Rainy,No
2025-05-24,Saturday,Hyderabad,Mumbai,15:00,40,33,699,No,Clear,No
2025-03-05,Wednesday,Hyderabad,Chennai,12:00,40,28,562,No,Cloudy,No
2025-01-29,Wednesday,Mumbai,Pune,12:00,40,30,556,No,Cloudy,No
2025-03-20,Thursday,Hyderabad,Pune,18:00,40,24,531,No,Cloudy,No
2025-03-01,Saturday,Hyderabad,Pune,09:00,40,14,628,No,Clear,Yes
2025-02-07,Friday,Chennai,Bangalore,12:00,40,25,530,No,Clear,No
2025-03-26,Wednesday,Hyderabad,Bangalore,09:00,40,29,731,No,Cloudy,No
2025-02-06,Thursday,Bangalore,Mumbai,18:00,40,15,526,No,Rainy,Yes
2025-06-28,Saturday,Pune,Hyderabad,06:00,40,35,744,No,Clear,Yes
2025-06-18,Wednesday,Chennai,Bangalore,06:00,40,19,676,No,Rainy,No
2025-01-26,Sunday,Chennai,Mumbai,18:00,40,26,540,No,Clear,Yes
2025-03-05,Wednesday,Pune,Hyderabad,12:00,40,23,675,No,Rainy,Yes
2025-03-19,Wednesday,Hyderabad,Pune,06:00,40,10,592,No,Cloudy,No
2025-03-13,Thursday,Hyderabad,Bangalore,12:00,40,35,748,No,Rainy,Yes
2025-06-06,Friday,Hyderabad,Mumbai,09:00,40,29,629,No,Cloudy,No
2025-04-25,Friday,Pune,Bangalore,09:00,40,34,605,No,Rainy,No
2025-03-21,Friday,Pune,Bangalore,15:00,40,28,580,No,Clear,No
2025-03-23,Sunday,Bangalore,Chennai,09:00,40,34,651,No,Clear,No
2025-04-16,Wednesday,Mumbai,Hyderabad,15:00,40,17,684,No,Rainy,No
2025-02-18,Tuesday,Bangalore,Hyderabad,09:00,40,29,604,Yes,Rainy,No
2025-03-01,Saturday,Bangalore,Pune,06:00,40,34,752,No,Cloudy,Yes
2025-06-16,Monday,Chennai,Hyderabad,15:00,40,19,599,No,Clear,Yes
2025-01-04,Saturday,Chennai,Mumbai,09:00,40,12,505,No,Clear,No
2025-04-23,Wednesday,Pune,Mumbai,21:00,40,23,618,No,Cloudy,No
2025-01-11,Saturday,Pune,Mumbai,21:00,40,25,662,No,Rainy,No
2025-05-15,Thursday,Bangalore,Chennai,15:00,40,17,617,No,Clear,No
2025-05-18,Sunday,Mumbai,Chennai,18:00,40,14,582,No,Rainy,No
2025-04-12,Saturday,Chennai,Pune,15:00,40,14,588,Yes,Cloudy,No
2025-06-15,Sunday,Mumbai,Chennai,21:00,40,32,699,No,Clear,No
2025-02-04,Tuesday,Mumbai,Pune,12:00,40,32,611,No,Clear,No
2025-04-27,Sunday,Bangalore,Pune,12:00,40,29,576,No,Rainy,No
2025-01-24,Friday,Bangalore,Mumbai,21:00,40,30,706,No,Rainy,No
2025-02-10,Monday,Mumbai,Pune,06:00,40,31,593,No,Cloudy,No
2025-02-11,Tuesday,Hyderabad,Bangalore,21:00,40,39,668,Yes,Cloudy,No
2025-06-10,Tuesday,Hyderabad,Chennai,09:00,40,18,493,No,Clear,No
2025-04-28,Monday,Mumbai,Pune,18:00,40,16,630,No,Rainy,No
2025-06-18,Wednesday,Mumbai,Pune,15:00,40,14,541,No,Rainy,No
2025-06-08,Sunday,Pune,Bangalore,06:00,40,14,478,Yes,Clear,No
2025-06-20,Friday,Pune,Hyderabad,12:00,40,18,662,No,Clear,Yes
2025-03-14,Friday,Pune,Bangalore,15:00,40,12,656,No,Cloudy,No
2025-03-18,Tuesday,Chennai,Pune,15:00,40,12,534,No,Cloudy,No
2025-05-01,Thursday,Hyderabad,Chennai,21:00,40,26,583,No,Cloudy,No
2025-06-28,Saturday,Hyderabad,Chennai,06:00,40,10,635,No,Rainy,No
2025-06-26,Thursday,Pune,Hyderabad,15:00,40,32,593,No,Cloudy,Yes
2025-06-07,Saturday,Pune,Mumbai,18:00,40,15,631,No,Cloudy,No
2025-03-01,Saturday,Chennai,Hyderabad,06:00,40,16,637,Yes,Cloudy,No
2025-04-17,Thursday,Mumbai,Chennai,12:00,40,30,622,No,Rainy,Yes
2025-03-07,Friday,Bangalore,Pune,12:00,40,13,640,No,Cloudy,No
